example_id,source_lang,target_lang,source_text,target_text,domain,register,source_type,source_name,source_url,license,translator,review_status,notes
fra-eng-071462,fra,eng,La voiture est cirée et toute brillante.,,,,,,,CC-BY-4.0,,,
fra-eng-071463,fra,eng,La voiture est rentrée dans un parapet.,,,,,,,CC-BY-4.0,,,
fra-eng-071464,fra,eng,La voiture a remplacé la bicyclette.,,,,,,,CC-BY-4.0,,,
fra-eng-071465,fra,eng,La voiture était bloquée dans la boue.,,,,,,,CC-BY-4.0,,,
fra-eng-071466,fra,eng,Le chat ne bougeait pas un muscle.,,,,,,,CC-BY-4.0,,,
fra-eng-071467,fra,eng,Le chat est coincé dans l'arbre.,,,,,,,CC-BY-4.0,,,
fra-eng-071468,fra,eng,La chatte est coincée dans l'arbre.,,,,,,,CC-BY-4.0,,,
fra-eng-071469,fra,eng,Le chat se léchait les pattes.,,,,,,,CC-BY-4.0,,,
fra-eng-071470,fra,eng,Les chats craignent l'eau.,,,,,,,CC-BY-4.0,,,
fra-eng-071471,fra,eng,Le poulet est un peu trop sec.,,,,,,,CC-BY-4.0,,,
fra-eng-071472,fra,eng,Le gosse saigne du nez.,,,,,,,CC-BY-4.0,,,
fra-eng-071473,fra,eng,Les cloches de l'église sonnent.,,,,,,,CC-BY-4.0,,,
fra-eng-071474,fra,eng,La falaise est suspendue au-dessus de la mer.,,,,,,,CC-BY-4.0,,,
fra-eng-071475,fra,eng,La falaise est presque verticale.,,,,,,,CC-BY-4.0,,,
fra-eng-071476,fra,eng,Le concert n'a pas encore commencé.,,,,,,,CC-BY-4.0,,,
fra-eng-071477,fra,eng,La conférence s'est terminée à cinq heures.,,,,,,,CC-BY-4.0,,,
fra-eng-071478,fra,eng,Le coût de la vie a augmenté.,,,,,,,CC-BY-4.0,,,
fra-eng-071479,fra,eng,Le coût de la vie s'est élevé.,,,,,,,CC-BY-4.0,,,
fra-eng-071480,fra,eng,Le criminel a laissé des traces de pas.,,,,,,,CC-BY-4.0,,,
fra-eng-071481,fra,eng,Le médecin examina le bébé.,,,,,,,CC-BY-4.0,,,
fra-eng-071482,fra,eng,Le médecin a examiné le bébé.,,,,,,,CC-BY-4.0,,,
fra-eng-071483,fra,eng,Le chien devrait être attaché.,,,,,,,CC-BY-4.0,,,
fra-eng-071484,fra,eng,La porte ne pouvait pas s'ouvrir.,,,,,,,CC-BY-4.0,,,
fra-eng-071485,fra,eng,Les portes se ferment automatiquement.,,,,,,,CC-BY-4.0,,,
fra-eng-071486,fra,eng,La robe te va très bien.,,,,,,,CC-BY-4.0,,,
fra-eng-071487,fra,eng,Le Duc possède beaucoup de terres.,,,,,,,CC-BY-4.0,,,
fra-eng-071488,fra,eng,L'avenir appartient à ceux qui se lèvent tôt.,,,,,,,CC-BY-4.0,,,
fra-eng-071489,fra,eng,La fortune appartient à ceux qui se lèvent tôt.,,,,,,,CC-BY-4.0,,,
fra-eng-071490,fra,eng,L'ascenseur est hors-service.,,,,,,,CC-BY-4.0,,,
fra-eng-071491,fra,eng,L'ennemi a torpillé notre bateau.,,,,,,,CC-BY-4.0,,,
fra-eng-071492,fra,eng,Les preuves abondent.,,,,,,,CC-BY-4.0,,,
fra-eng-071493,fra,eng,Le feu prit instantanément.,,,,,,,CC-BY-4.0,,,
fra-eng-071494,fra,eng,Le poisson ne mord pas aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-eng-071495,fra,eng,Les vols ne sont pas encore partis.,,,,,,,CC-BY-4.0,,,
fra-eng-071496,fra,eng,Le sol doit être conservé propre.,,,,,,,CC-BY-4.0,,,
fra-eng-071497,fra,eng,Le sol doit être gardé propre.,,,,,,,CC-BY-4.0,,,
fra-eng-071498,fra,eng,Le sol doit être très propre.,,,,,,,CC-BY-4.0,,,
fra-eng-071499,fra,eng,La fille prit un petit poisson.,,,,,,,CC-BY-4.0,,,
fra-eng-071500,fra,eng,La fille attrapa un petit poisson.,,,,,,,CC-BY-4.0,,,
fra-eng-071501,fra,eng,La fille a pris un petit poisson.,,,,,,,CC-BY-4.0,,,
fra-eng-071502,fra,eng,La fille a attrapé un petit poisson.,,,,,,,CC-BY-4.0,,,
fra-eng-071503,fra,eng,Les filles lui ont acheté une montre.,,,,,,,CC-BY-4.0,,,
fra-eng-071504,fra,eng,L'hôpital a trois ailes.,,,,,,,CC-BY-4.0,,,
fra-eng-071505,fra,eng,La maison avait l'air très lugubre.,,,,,,,CC-BY-4.0,,,
fra-eng-071506,fra,eng,La glace est trop dure à briser.,,,,,,,CC-BY-4.0,,,
fra-eng-071507,fra,eng,Le Dauphin fut enlevé.,,,,,,,CC-BY-4.0,,,
fra-eng-071508,fra,eng,Le Prince fut enlevé.,,,,,,,CC-BY-4.0,,,
fra-eng-071509,fra,eng,Le Prince a été enlevé.,,,,,,,CC-BY-4.0,,,
fra-eng-071510,fra,eng,La pelouse a besoin d'être arrosée.,,,,,,,CC-BY-4.0,,,
fra-eng-071511,fra,eng,Les feuilles tombaient sur le sol.,,,,,,,CC-BY-4.0,,,
fra-eng-071512,fra,eng,La lettre était signée par Tom.,,,,,,,CC-BY-4.0,,,
fra-eng-071513,fra,eng,Les lumières sont allumées en bas.,,,,,,,CC-BY-4.0,,,
fra-eng-071514,fra,eng,Les magazines étaient écornés.,,,,,,,CC-BY-4.0,,,
fra-eng-071515,fra,eng,La valve principale est fermée.,,,,,,,CC-BY-4.0,,,
fra-eng-071516,fra,eng,L'homme est décédé il y a quelques heures.,,,,,,,CC-BY-4.0,,,
fra-eng-071517,fra,eng,Cet homme était un parfait inconnu.,,,,,,,CC-BY-4.0,,,
fra-eng-071518,fra,eng,Le maître loua l'esclave.,,,,,,,CC-BY-4.0,,,
fra-eng-071519,fra,eng,Le meeting se tient annuellement.,,,,,,,CC-BY-4.0,,,
fra-eng-071520,fra,eng,La réunion se tient dans dix jours.,,,,,,,CC-BY-4.0,,,
fra-eng-071521,fra,eng,La réunion est sur le point de commencer.,,,,,,,CC-BY-4.0,,,
fra-eng-071522,fra,eng,Le film n'est pas encore démarré.,,,,,,,CC-BY-4.0,,,
fra-eng-071523,fra,eng,Le film n'est pas encore commencé.,,,,,,,CC-BY-4.0,,,
fra-eng-071524,fra,eng,Ce meurtre demeure un mystère.,,,,,,,CC-BY-4.0,,,
fra-eng-071525,fra,eng,Le musée vaut la peine d'être visité.,,,,,,,CC-BY-4.0,,,
fra-eng-071526,fra,eng,La dette du pays va croissant.,,,,,,,CC-BY-4.0,,,
fra-eng-071527,fra,eng,La dette du pays s'accroît.,,,,,,,CC-BY-4.0,,,
fra-eng-071528,fra,eng,Le nouveau bâtiment est énorme.,,,,,,,CC-BY-4.0,,,
fra-eng-071529,fra,eng,Les nouveaux meubles sont arrivés aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-eng-071530,fra,eng,L'infirmier a tapé dans une veine.,,,,,,,CC-BY-4.0,,,
fra-eng-071531,fra,eng,L'infirmière a tapé dans une veine.,,,,,,,CC-BY-4.0,,,
fra-eng-071532,fra,eng,Le vieil homme est mort de faim.,,,,,,,CC-BY-4.0,,,
fra-eng-071533,fra,eng,Le vieil homme mourut de faim.,,,,,,,CC-BY-4.0,,,
fra-eng-071534,fra,eng,Le vieil homme dispose de suffisamment d'argent.,,,,,,,CC-BY-4.0,,,
fra-eng-071535,fra,eng,Le pâturage est plein de mauvaises herbes.,,,,,,,CC-BY-4.0,,,
fra-eng-071536,fra,eng,Les gens sont amicaux ici.,,,,,,,CC-BY-4.0,,,
fra-eng-071537,fra,eng,Les gens sont sympathiques ici.,,,,,,,CC-BY-4.0,,,
fra-eng-071538,fra,eng,L'endroit est presque désert.,,,,,,,CC-BY-4.0,,,
fra-eng-071539,fra,eng,L'assiette est en plastique.,,,,,,,CC-BY-4.0,,,
fra-eng-071540,fra,eng,Le problème reste à résoudre.,,,,,,,CC-BY-4.0,,,
fra-eng-071541,fra,eng,Le problème devrait être résolu.,,,,,,,CC-BY-4.0,,,
fra-eng-071542,fra,eng,La reine a visité le musée.,,,,,,,CC-BY-4.0,,,
fra-eng-071543,fra,eng,La reine visita le musée.,,,,,,,CC-BY-4.0,,,
fra-eng-071544,fra,eng,La raison en est claire.,,,,,,,CC-BY-4.0,,,
fra-eng-071545,fra,eng,Le résultat a été décevant.,,,,,,,CC-BY-4.0,,,
fra-eng-071546,fra,eng,Le résultat fut décevant.,,,,,,,CC-BY-4.0,,,
fra-eng-071547,fra,eng,Les résultats furent spectaculaires.,,,,,,,CC-BY-4.0,,,
fra-eng-071548,fra,eng,Les résultats ont été spectaculaires.,,,,,,,CC-BY-4.0,,,
fra-eng-071549,fra,eng,La route était encombrée de voitures.,,,,,,,CC-BY-4.0,,,
fra-eng-071550,fra,eng,Le toit fuit quand il pleut.,,,,,,,CC-BY-4.0,,,
fra-eng-071551,fra,eng,La même chose vaut pour moi.,,,,,,,CC-BY-4.0,,,
fra-eng-071552,fra,eng,Les cicatrices ne se voient presque pas.,,,,,,,CC-BY-4.0,,,
fra-eng-071553,fra,eng,Le navire fit voile pour Bombay.,,,,,,,CC-BY-4.0,,,
fra-eng-071554,fra,eng,Le magasin est fermé le dimanche.,,,,,,,CC-BY-4.0,,,
fra-eng-071555,fra,eng,La situation devint chaotique.,,,,,,,CC-BY-4.0,,,
fra-eng-071556,fra,eng,La situation est devenue chaotique.,,,,,,,CC-BY-4.0,,,
fra-eng-071557,fra,eng,La situation s'est stabilisée.,,,,,,,CC-BY-4.0,,,
fra-eng-071558,fra,eng,La situation paraît sans issue.,,,,,,,CC-BY-4.0,,,
fra-eng-071559,fra,eng,Le ciel était lumineux et dégagé.,,,,,,,CC-BY-4.0,,,
fra-eng-071560,fra,eng,L'histoire s'est bien finie.,,,,,,,CC-BY-4.0,,,
fra-eng-071561,fra,eng,Le courant n'est pas très fort.,,,,,,,CC-BY-4.0,,,
fra-eng-071562,fra,eng,Les étudiants se sont assis en cercle.,,,,,,,CC-BY-4.0,,,
fra-eng-071563,fra,eng,Le soleil procure lumière et chaleur.,,,,,,,CC-BY-4.0,,,
fra-eng-071564,fra,eng,Le soleil se lève au matin.,,,,,,,CC-BY-4.0,,,
fra-eng-071565,fra,eng,Le soleil brillait fort.,,,,,,,CC-BY-4.0,,,
fra-eng-071566,fra,eng,Les voleurs se cachèrent dans les bois.,,,,,,,CC-BY-4.0,,,
fra-eng-071567,fra,eng,Le temps de la discussion est passé.,,,,,,,CC-BY-4.0,,,
fra-eng-071568,fra,eng,La toupie tourne dans le sens des aiguilles d'une montre.,,,,,,,CC-BY-4.0,,,
fra-eng-071569,fra,eng,La circulation s'arrêta net.,,,,,,,CC-BY-4.0,,,
fra-eng-071570,fra,eng,Le train est parti il y a deux heures.,,,,,,,CC-BY-4.0,,,
fra-eng-071571,fra,eng,La transition ne sera pas facile.,,,,,,,CC-BY-4.0,,,
fra-eng-071572,fra,eng,L'arbre est tombé tout seul.,,,,,,,CC-BY-4.0,,,
fra-eng-071573,fra,eng,Les arbres étaient emplis d'oiseaux.,,,,,,,CC-BY-4.0,,,
fra-eng-071574,fra,eng,La vérité vous libérera.,,,,,,,CC-BY-4.0,,,
fra-eng-071575,fra,eng,Les jumeaux sont parfaitement semblables.,,,,,,,CC-BY-4.0,,,
fra-eng-071576,fra,eng,Les deux hommes n'étaient pas parents.,,,,,,,CC-BY-4.0,,,
fra-eng-071577,fra,eng,Les troubles ont perduré pendant trois jours.,,,,,,,CC-BY-4.0,,,
fra-eng-071578,fra,eng,L'agitation a duré trois jours.,,,,,,,CC-BY-4.0,,,
fra-eng-071579,fra,eng,Le mur est épais de deux mètres.,,,,,,,CC-BY-4.0,,,
fra-eng-071580,fra,eng,Le temps changea soudain.,,,,,,,CC-BY-4.0,,,
fra-eng-071581,fra,eng,Le temps a soudain changé.,,,,,,,CC-BY-4.0,,,
fra-eng-071582,fra,eng,Il fait de pire en pire.,,,,,,,CC-BY-4.0,,,
fra-eng-071583,fra,eng,Le temps empire.,,,,,,,CC-BY-4.0,,,
fra-eng-071584,fra,eng,"Aujourd'hui, le temps est parfait.",,,,,,,CC-BY-4.0,,,
fra-eng-071585,fra,eng,Le temps devient désagréable.,,,,,,,CC-BY-4.0,,,
fra-eng-071586,fra,eng,"Le temps est inhabituel, aujourd'hui.",,,,,,,CC-BY-4.0,,,
fra-eng-071587,fra,eng,Toute la nation veut la paix.,,,,,,,CC-BY-4.0,,,
fra-eng-071588,fra,eng,La nation entière veut la paix.,,,,,,,CC-BY-4.0,,,
fra-eng-071589,fra,eng,Le vent s'est calmé progressivement.,,,,,,,CC-BY-4.0,,,
fra-eng-071590,fra,eng,Ce mot n'est plu usité.,,,,,,,CC-BY-4.0,,,
fra-eng-071591,fra,eng,Le mot n'est plus utilisé.,,,,,,,CC-BY-4.0,,,
fra-eng-071592,fra,eng,Ce mot ne m'est pas familier.,,,,,,,CC-BY-4.0,,,
fra-eng-071593,fra,eng,Le travail n'est pas encore terminé.,,,,,,,CC-BY-4.0,,,
fra-eng-071594,fra,eng,Le jeune homme veut boire.,,,,,,,CC-BY-4.0,,,
fra-eng-071595,fra,eng,Leur rencontre était inévitable.,,,,,,,CC-BY-4.0,,,
fra-eng-071596,fra,eng,Leurs chambres sont toujours propres.,,,,,,,CC-BY-4.0,,,
fra-eng-071597,fra,eng,Il y a des trous dans le sol.,,,,,,,CC-BY-4.0,,,
fra-eng-071598,fra,eng,Il n'y a que trois options.,,,,,,,CC-BY-4.0,,,
fra-eng-071599,fra,eng,Il ne reste plus que deux jours.,,,,,,,CC-BY-4.0,,,
fra-eng-071600,fra,eng,Il y a un livre sur la table.,,,,,,,CC-BY-4.0,,,
fra-eng-071601,fra,eng,Il y a un garçon près de la porte.,,,,,,,CC-BY-4.0,,,
fra-eng-071602,fra,eng,Il y a un château dans ma ville.,,,,,,,CC-BY-4.0,,,
fra-eng-071603,fra,eng,Il y a un chat sous le lit.,,,,,,,CC-BY-4.0,,,
fra-eng-071604,fra,eng,Une horloge est accrochée au mur.,,,,,,,CC-BY-4.0,,,
fra-eng-071605,fra,eng,Il y a un chien sur le pont.,,,,,,,CC-BY-4.0,,,
fra-eng-071606,fra,eng,On frappe à la porte.,,,,,,,CC-BY-4.0,,,
fra-eng-071607,fra,eng,Il reste un peu d'eau.,,,,,,,CC-BY-4.0,,,
fra-eng-071608,fra,eng,Il y a beaucoup de travail à faire.,,,,,,,CC-BY-4.0,,,
fra-eng-071609,fra,eng,Il y a une menace d'orage.,,,,,,,CC-BY-4.0,,,
fra-eng-071610,fra,eng,Il n'y a presque pas de meubles.,,,,,,,CC-BY-4.0,,,
fra-eng-071611,fra,eng,Il va y avoir une tempête.,,,,,,,CC-BY-4.0,,,
fra-eng-071612,fra,eng,Il ne reste plus de fromage.,,,,,,,CC-BY-4.0,,,
fra-eng-071613,fra,eng,Il n'y a rien de mieux qu'une promenade.,,,,,,,CC-BY-4.0,,,
fra-eng-071614,fra,eng,Il n'y a qu'une serviette de toilette.,,,,,,,CC-BY-4.0,,,
fra-eng-071615,fra,eng,Il n'y a qu'une essuie.,,,,,,,CC-BY-4.0,,,
fra-eng-071616,fra,eng,Il n'y a qu'une serviette de bain.,,,,,,,CC-BY-4.0,,,
fra-eng-071617,fra,eng,Il y a de la force dans les nombres.,,,,,,,CC-BY-4.0,,,
fra-eng-071618,fra,eng,Il y avait un chat sur la table.,,,,,,,CC-BY-4.0,,,
fra-eng-071619,fra,eng,"Un jour, il y avait ici une église.",,,,,,,CC-BY-4.0,,,
fra-eng-071620,fra,eng,Il y avait du sang sur le sol.,,,,,,,CC-BY-4.0,,,
fra-eng-071621,fra,eng,Il ne restait personne d'autre que moi.,,,,,,,CC-BY-4.0,,,
fra-eng-071622,fra,eng,Il n'y avait plus personne sauf moi.,,,,,,,CC-BY-4.0,,,
fra-eng-071623,fra,eng,Il n'y avait personne pour arrêter Tom.,,,,,,,CC-BY-4.0,,,
fra-eng-071624,fra,eng,Il n'y avait rien d'autre à faire.,,,,,,,CC-BY-4.0,,,
fra-eng-071625,fra,eng,Il n'y avait plus rien à faire.,,,,,,,CC-BY-4.0,,,
fra-eng-071626,fra,eng,Il n'y avait pas âme qui vive en vue.,,,,,,,CC-BY-4.0,,,
fra-eng-071627,fra,eng,Il n'y avait personne en vue.,,,,,,,CC-BY-4.0,,,
fra-eng-071628,fra,eng,Il ne restera rien.,,,,,,,CC-BY-4.0,,,
fra-eng-071629,fra,eng,"Demain, il y a un contrôle de maths.",,,,,,,CC-BY-4.0,,,
fra-eng-071630,fra,eng,Il y a un parc près de chez moi.,,,,,,,CC-BY-4.0,,,
fra-eng-071631,fra,eng,Près de ma maison il y a un parc.,,,,,,,CC-BY-4.0,,,
fra-eng-071632,fra,eng,Il y a une possibilité de guerre.,,,,,,,CC-BY-4.0,,,
fra-eng-071633,fra,eng,La possibilité d'une guerre existe.,,,,,,,CC-BY-4.0,,,
fra-eng-071634,fra,eng,Une rumeur circule.,,,,,,,CC-BY-4.0,,,
fra-eng-071635,fra,eng,Il y a une rumeur qui circule.,,,,,,,CC-BY-4.0,,,
fra-eng-071636,fra,eng,Il y a une rumeur qui court.,,,,,,,CC-BY-4.0,,,
fra-eng-071637,fra,eng,Il y a un faible prix à payer.,,,,,,,CC-BY-4.0,,,
fra-eng-071638,fra,eng,Il y a toujours plus à apprendre.,,,,,,,CC-BY-4.0,,,
fra-eng-071639,fra,eng,Il y a également une autre signification.,,,,,,,CC-BY-4.0,,,
fra-eng-071640,fra,eng,Il recèle davantage que cela.,,,,,,,CC-BY-4.0,,,
fra-eng-071641,fra,eng,"Il n'y a pas de salaire minimum, ici.",,,,,,,CC-BY-4.0,,,
fra-eng-071642,fra,eng,Vous n'avez pas besoin de vous excuser.,,,,,,,CC-BY-4.0,,,
fra-eng-071643,fra,eng,Il n'y a pas de signe d'infection.,,,,,,,CC-BY-4.0,,,
fra-eng-071644,fra,eng,Il n'y a pas d'eau dans la piscine.,,,,,,,CC-BY-4.0,,,
fra-eng-071645,fra,eng,Il n'y a pas une grande différence.,,,,,,,CC-BY-4.0,,,
fra-eng-071646,fra,eng,Il y a de la place pour les améliorations.,,,,,,,CC-BY-4.0,,,
fra-eng-071647,fra,eng,Il y a encore beaucoup à apprendre.,,,,,,,CC-BY-4.0,,,
fra-eng-071648,fra,eng,Il y a généralement quelqu'un ici.,,,,,,,CC-BY-4.0,,,
fra-eng-071649,fra,eng,Ces chapeaux sont de la même taille.,,,,,,,CC-BY-4.0,,,
fra-eng-071650,fra,eng,Ces photos sont magnifiques.,,,,,,,CC-BY-4.0,,,
fra-eng-071651,fra,eng,Ce pantalon a besoin d'être repassé.,,,,,,,CC-BY-4.0,,,
fra-eng-071652,fra,eng,Ils abandonnèrent leur pays.,,,,,,,CC-BY-4.0,,,
fra-eng-071653,fra,eng,Ils ont adopté la petite fille.,,,,,,,CC-BY-4.0,,,
fra-eng-071654,fra,eng,Ils s'accordèrent pour travailler ensemble.,,,,,,,CC-BY-4.0,,,
fra-eng-071655,fra,eng,Elles s'accordèrent pour travailler ensemble.,,,,,,,CC-BY-4.0,,,
fra-eng-071656,fra,eng,Ils s'accordèrent pour travailler de concert.,,,,,,,CC-BY-4.0,,,
fra-eng-071657,fra,eng,Ils sont en train de manger leurs pommes.,,,,,,,CC-BY-4.0,,,
fra-eng-071658,fra,eng,Ils sont beaucoup plus grands que nous.,,,,,,,CC-BY-4.0,,,
fra-eng-071659,fra,eng,Ils ne sont pas mes vrais parents.,,,,,,,CC-BY-4.0,,,
fra-eng-071660,fra,eng,Ils courent dans le parc.,,,,,,,CC-BY-4.0,,,
fra-eng-071661,fra,eng,Elles courent dans le parc.,,,,,,,CC-BY-4.0,,,
fra-eng-071662,fra,eng,Ils parlent de musique.,,,,,,,CC-BY-4.0,,,
fra-eng-071663,fra,eng,Ils nous ont affecté la tâche.,,,,,,,CC-BY-4.0,,,
fra-eng-071664,fra,eng,Ils commencèrent à grimper sur la colline.,,,,,,,CC-BY-4.0,,,
fra-eng-071665,fra,eng,Ils ont acheté une boîte de cookies.,,,,,,,CC-BY-4.0,,,
fra-eng-071666,fra,eng,Ils ont acheté une boîte de biscuits.,,,,,,,CC-BY-4.0,,,
fra-eng-071667,fra,eng,Ils ont fermé le magasin à cinq heures.,,,,,,,CC-BY-4.0,,,
fra-eng-071668,fra,eng,Ils viennent de la même ville.,,,,,,,CC-BY-4.0,,,
fra-eng-071669,fra,eng,Elles viennent de la même ville.,,,,,,,CC-BY-4.0,,,
fra-eng-071670,fra,eng,Ils rampèrent hors de la grotte.,,,,,,,CC-BY-4.0,,,
fra-eng-071671,fra,eng,Ils déclinèrent notre invitation.,,,,,,,CC-BY-4.0,,,
fra-eng-071672,fra,eng,Elles n'ont pas tenu parole.,,,,,,,CC-BY-4.0,,,
fra-eng-071673,fra,eng,Ils n'ont pas tenu parole.,,,,,,,CC-BY-4.0,,,
fra-eng-071674,fra,eng,Elles ne tinrent pas parole.,,,,,,,CC-BY-4.0,,,
fra-eng-071675,fra,eng,Ils ne tinrent pas parole.,,,,,,,CC-BY-4.0,,,
fra-eng-071676,fra,eng,Ils firent ce qu'on leur avait dit.,,,,,,,CC-BY-4.0,,,
fra-eng-071677,fra,eng,Elles firent ce qu'on leur avait dit.,,,,,,,CC-BY-4.0,,,
fra-eng-071678,fra,eng,Ils ont fait ce qu'on leur avait dit.,,,,,,,CC-BY-4.0,,,
fra-eng-071679,fra,eng,Elles ont fait ce qu'on leur avait dit.,,,,,,,CC-BY-4.0,,,
fra-eng-071680,fra,eng,Ils ne comprennent pas le français.,,,,,,,CC-BY-4.0,,,
fra-eng-071681,fra,eng,Elles ne comprennent pas le français.,,,,,,,CC-BY-4.0,,,
fra-eng-071682,fra,eng,Ils reçurent tous deux un présent.,,,,,,,CC-BY-4.0,,,
fra-eng-071683,fra,eng,Elles reçurent toutes deux un présent.,,,,,,,CC-BY-4.0,,,
fra-eng-071684,fra,eng,Chacune d'elles a reçu un cadeau.,,,,,,,CC-BY-4.0,,,
fra-eng-071685,fra,eng,Chacun d'eux reçut un cadeau.,,,,,,,CC-BY-4.0,,,
fra-eng-071686,fra,eng,Chacune d'elles reçut un cadeau.,,,,,,,CC-BY-4.0,,,
fra-eng-071687,fra,eng,Chacune d'elles reçut un présent.,,,,,,,CC-BY-4.0,,,
fra-eng-071688,fra,eng,Ils reçurent tous trois un présent.,,,,,,,CC-BY-4.0,,,
fra-eng-071689,fra,eng,Elles reçurent toutes trois un présent.,,,,,,,CC-BY-4.0,,,
fra-eng-071690,fra,eng,Ils ont oublié de fermer la porte à clé.,,,,,,,CC-BY-4.0,,,
fra-eng-071691,fra,eng,Elles ont oublié de fermer la porte à clé.,,,,,,,CC-BY-4.0,,,
fra-eng-071692,fra,eng,Ils ont oublié de verrouiller la porte.,,,,,,,CC-BY-4.0,,,
fra-eng-071693,fra,eng,Elles ont oublié de verrouiller la porte.,,,,,,,CC-BY-4.0,,,
fra-eng-071694,fra,eng,Ils oublièrent de fermer la porte à clé.,,,,,,,CC-BY-4.0,,,
fra-eng-071695,fra,eng,Elles oublièrent de fermer la porte à clé.,,,,,,,CC-BY-4.0,,,
fra-eng-071696,fra,eng,Elles oublièrent de verrouiller la porte.,,,,,,,CC-BY-4.0,,,
fra-eng-071697,fra,eng,Ils oublièrent de verrouiller la porte.,,,,,,,CC-BY-4.0,,,
fra-eng-071698,fra,eng,Ils ont formé un nouveau gouvernement.,,,,,,,CC-BY-4.0,,,
fra-eng-071699,fra,eng,Ils eurent une chaude discussion.,,,,,,,CC-BY-4.0,,,
fra-eng-071700,fra,eng,Elles eurent une chaude discussion.,,,,,,,CC-BY-4.0,,,
fra-eng-071701,fra,eng,Ils ont eu une chaude discussion.,,,,,,,CC-BY-4.0,,,
fra-eng-071702,fra,eng,Elles ont eu une chaude discussion.,,,,,,,CC-BY-4.0,,,
fra-eng-071703,fra,eng,Ils n'ont rien contre.,,,,,,,CC-BY-4.0,,,
fra-eng-071704,fra,eng,Elles n'ont rien contre.,,,,,,,CC-BY-4.0,,,
fra-eng-071705,fra,eng,Ils ont leurs propres problèmes.,,,,,,,CC-BY-4.0,,,
fra-eng-071706,fra,eng,Ils doivent faire très attention.,,,,,,,CC-BY-4.0,,,
fra-eng-071707,fra,eng,Ils m'ont invité à la soirée.,,,,,,,CC-BY-4.0,,,
fra-eng-071708,fra,eng,Ils m'ont appris à jurer.,,,,,,,CC-BY-4.0,,,
fra-eng-071709,fra,eng,Ils l'ont laissé sous la table.,,,,,,,CC-BY-4.0,,,
fra-eng-071710,fra,eng,Ils vivent à l'étage en-dessous.,,,,,,,CC-BY-4.0,,,
fra-eng-071711,fra,eng,Elles vivent à l'étage en-dessous.,,,,,,,CC-BY-4.0,,,
fra-eng-071712,fra,eng,Ils doivent travailler 8 heures par jour.,,,,,,,CC-BY-4.0,,,
fra-eng-071713,fra,eng,Ils ont peint la clôture en vert.,,,,,,,CC-BY-4.0,,,
fra-eng-071714,fra,eng,Ils ont reçu une caisse de livres.,,,,,,,CC-BY-4.0,,,
fra-eng-071715,fra,eng,Elles ont reçu une caisse de livres.,,,,,,,CC-BY-4.0,,,
fra-eng-071716,fra,eng,Ils décidèrent de travailler avec davantage d'application.,,,,,,,CC-BY-4.0,,,
fra-eng-071717,fra,eng,Ils ne devraient pas faire cela.,,,,,,,CC-BY-4.0,,,
fra-eng-071718,fra,eng,Elles ne devraient pas faire cela.,,,,,,,CC-BY-4.0,,,
fra-eng-071719,fra,eng,Ils signèrent le traité de paix.,,,,,,,CC-BY-4.0,,,
fra-eng-071720,fra,eng,Ils exprimèrent leurs réserves.,,,,,,,CC-BY-4.0,,,
fra-eng-071721,fra,eng,Ils pensent que je suis millionnaire.,,,,,,,CC-BY-4.0,,,
fra-eng-071722,fra,eng,Elles pensent que je suis millionnaire.,,,,,,,CC-BY-4.0,,,
fra-eng-071723,fra,eng,Ils tentèrent de nager vers la sécurité.,,,,,,,CC-BY-4.0,,,
fra-eng-071724,fra,eng,Ils voulaient quelque chose de mieux.,,,,,,,CC-BY-4.0,,,
fra-eng-071725,fra,eng,Ils voulaient voler la voiture.,,,,,,,CC-BY-4.0,,,
fra-eng-071726,fra,eng,Elles voulaient voler la voiture.,,,,,,,CC-BY-4.0,,,
fra-eng-071727,fra,eng,Ils buvaient du champagne.,,,,,,,CC-BY-4.0,,,
fra-eng-071728,fra,eng,Ils furent forcés de se retirer.,,,,,,,CC-BY-4.0,,,
fra-eng-071729,fra,eng,Ils tiendront leur promesse.,,,,,,,CC-BY-4.0,,,
fra-eng-071730,fra,eng,Ils ont gagné le concours de baisers.,,,,,,,CC-BY-4.0,,,
fra-eng-071731,fra,eng,Elles ont gagné le concours de baisers.,,,,,,,CC-BY-4.0,,,
fra-eng-071732,fra,eng,Ils le vénéraient comme un héros.,,,,,,,CC-BY-4.0,,,
fra-eng-071733,fra,eng,Ils militent contre les violences aux animaux.,,,,,,,CC-BY-4.0,,,
fra-eng-071734,fra,eng,Ils traînent les pieds.,,,,,,,CC-BY-4.0,,,
fra-eng-071735,fra,eng,Ils vont jeter un coup d'œil.,,,,,,,CC-BY-4.0,,,
fra-eng-071736,fra,eng,Ils vont torturer Tom.,,,,,,,CC-BY-4.0,,,
fra-eng-071737,fra,eng,Elles vont torturer Tom.,,,,,,,CC-BY-4.0,,,
fra-eng-071738,fra,eng,Ils ne font que leur travail.,,,,,,,CC-BY-4.0,,,
fra-eng-071739,fra,eng,Ils sont dessus depuis des heures.,,,,,,,CC-BY-4.0,,,
fra-eng-071740,fra,eng,Ils y ont passé des heures.,,,,,,,CC-BY-4.0,,,
fra-eng-071741,fra,eng,Elles y ont passé des heures.,,,,,,,CC-BY-4.0,,,
fra-eng-071742,fra,eng,Des voleurs ont pillé le musée.,,,,,,,CC-BY-4.0,,,
